brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Toyota,2019-01-09, ID: 1959007,Highlander ,33000.0,2016,,White,Universal,,Left,,XLE AWD,Petrol,,,56000.0,Automatic,
BMW,2019-01-09, ID: 1959003,330 ,5900.0,2008,,black,Sedan,,Left,,,Petrol,,,165913.0,Automatic,
Nissan,2019-01-09, ID: 1958964,Versa ,5200.0,2007,,Grey,Hatchback,,Left,,,Petrol,,,65000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958957,E 350 ,9800.0,2007,18,White,Sedan,,Left,6.0,Panarama (Lyux),Petrol,3.5,black,144000.0,Automatic,Rear
Nissan,2019-01-09, ID: 1958945,Rogue ,8000.0,2010,,Silver,Truck:,,Left,,,Petrol,,,150000.0,Automatic,
BMW,2019-01-09, ID: 1958927,320 ,4400.0,2002,17,Silver,Sedan,170.0,Left,6.0,2.2 dubl wanos,Petrol,2.2,black,132000.0,Automatic,Rear
Hyundai,2019-01-09, ID: 1958915,Elantra ,7200.0,2012,,black,Sedan,,Left,,,Petrol,,,130000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958849,E 240 ,5700.0,2001,,White,Sedan,,Left,,,Petrol,,,81000.0,Automatic,
Toyota,2019-01-09, ID: 1958819,Corolla ,8400.0,2011,,black,Sedan,,Left,,1.6 TOYOTA EreVANI sRAHIC REstay,Petrol,,,179000.0,Automatic,
Nissan,2019-01-09, ID: 1958728,March ,1900.0,2002,14,green,Hatchback,,Right,4.0,1.2,Petrol,1.2,,172000.0,Automatic,Front
Hyundai,2019-01-09, ID: 1958725,Sonata ,5000.0,2006,,White,Sedan,,Left,,2.0,Astragalus,,,195000.0,Automatic,
BMW,2019-01-09, ID: 1958708,X5 ,6500.0,2005,18,White,Truck:,286.0,Left,8.0,Полни фул 4.4i DHOC MATOR,Petrol,4.4,Beige,91000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-09, ID: 1958698,350 ,8500.0,2004,,black,Truck:,,Left,,,Astragalus,,,125600.0,Automatic,
Nissan,2019-01-09, ID: 1958685,Tiida ,3900.0,2007,,black,Hatchback,,Switched from right to left,,,Petrol,,,95000.0,Variator:,
Audi,2019-01-09, ID: 1958679,A4 ,8500.0,2010,,black,Sedan,,Left,,AUDI A4 TFSI 1.8,Petrol,1.8,black,160000.0,Variator:,
BMW,2019-01-09, ID: 1958678,530 ,5300.0,2004,16,Silver,Sedan,231.0,Left,,530I,Astragalus,3.0,Grey,250000.0,Automatic,Rear
Mercedes-Benz,2019-01-09, ID: 1958672,GL 350 ,2824.9999999999995,2013,,White,Truck:,,Left,,350TDI,Diesel,,,85000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958668,C 200 ,5000.0,2003,15,red,Sedan,163.0,Left,,"JAPAN 1,8լ Poxanakum, kompressor",Petrol,1.8,black,127000.0,Automatic,Rear
Toyota,2019-01-09, ID: 1958663,Rav 4 ,11500.0,2011,,black,Truck:,,Left,,,Petrol,,,139000.0,Automatic,
Toyota,2019-01-09, ID: 1958657,Camry ,7500.0,2010,,black,Sedan,,Left,,"2,5 restayling",Petrol,,,129000.0,Automatic,
Nissan,2019-01-09, ID: 1958648,Tiida ,3800.0,2009,,Golden,Hatchback,109.0,Right,4.0,,Petrol,1.5,Beige,130000.0,Automatic,Front
Mercedes-Benz,2019-01-09, ID: 1958639,ML 350 ,10800.0,2006,,black,Truck:,,Left,,,Astragalus,,,222222.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958637,S 550 ,18500.0,2008,,black,Sedan,,Left,,,Petrol,,,100000.0,Automatic,
Toyota,2019-01-09, ID: 1958629,Rav 4 ,21000.0,2017,18,White,Truck:,140.0,Left,4.0,CHR,Petrol,2.0,black,5000.0,Automatic,Front
Nissan,2019-01-09, ID: 1958605,Tiida ,4400.0,2008,,White,Sedan,,Left,,,Astragalus,,,142000.0,Automatic,
Toyota,2019-01-09, ID: 1958587,Corolla ,9900.0,2015,,White,Sedan,,Left,,1.8 Le,Petrol,,,40.0,Automatic,
Hyundai,2019-01-09, ID: 1958580,Veloster ,10500.0,2012,17,red,Hatchback,132.0,Left,4.0,Individual,Petrol,1.6,red,80000.0,Automatic,Front
Mercedes-Benz,2019-01-09, ID: 1958572,B 170 ,4900.0,2005,,White,Hatchback,,Left,,,Petrol,,,89870.0,Automatic,
Toyota,2019-01-09, ID: 1958568,Altezza ,3300.0,2000,,White,Sedan,,Right,,,Astragalus,,,257000.0,Automatic,
BMW,2019-01-09, ID: 1958564,325 ,3300.0,2004,,cyan,Sedan,,Left,,2.5,Petrol,,,200000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958525,E 350 ,7800.0,2006,,Grey,Sedan,,Left,,,Astragalus,,,210000.0,Automatic,
Nissan,2019-01-09, ID: 1958510,X-Trail ,4900.0,2007,,black,Sedan,,Left,,,Petrol,,,160000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958468,C 240 ,4900.0,2004,16,black,Sedan,170.0,Left,6.0,Restyling Elegance w203,Petrol,2.6,black,197000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-09, ID: 1958460,320 ,4200.0,2000,,black,Sedan,,Left,,4matic,Astragalus,,,320000.0,Automatic,
Toyota,2019-01-09, ID: 1958450,Rav 4 ,6000.0,2004,,White,Truck:,,Left,,2.4,Petrol,,,141000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958438,ML 320 ,4800.0,2000,,green,Truck:,,Left,,,Astragalus,,,180000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958433,E 320 ,8500.0,2002,18,White,Sedan,224.0,Left,6.0,,Astragalus,3.2,black,125000.0,Automatic,Rear
Hyundai,2019-01-09, ID: 1958401,Elantra ,9000.0,2013,,White,Sedan,,Left,,,Astragalus,,,35000.0,Automatic,
Nissan,2019-01-09, ID: 1958395,Tiida ,3500.0,2005,15,White,Sedan,,Right,4.0,,Astragalus,1.5,Beige,120000.0,Variator:,Front
BMW,2019-01-09, ID: 1958356,X5 ,8400.0,2006,,Silver,Universal,,Left,,4.4l,Petrol,,,180000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958350,E 350 ,9800.0,2009,18,White,Sedan,272.0,Left,6.0,Amg,Petrol,3.5,Beige,170000.0,Automatic,Wheel drive
Toyota,2019-01-09, ID: 1958329,Land Cruiser Prado ,27500.0,2010,18,White,Truck:,285.0,Left,,4.0,Petrol,4.0,black,190000.0,Automatic,
BMW,2019-01-09, ID: 1958325,325 ,6500.0,2006,,black,Sedan,,Left,,325i,Petrol,,,186000.0,Automatic,
BMW,2019-01-09, ID: 1958323,525 ,6500.0,2004,17,Other color,Sedan,178.0,Left,6.0,BMW525INORE BERVACD6500$ gaz her,Petrol,,Beige,215000.0,Automatic,Rear
Nissan,2019-01-09, ID: 1958322,Maxima ,1900.0,2002,,Silver,Sedan,,Right,,2.0 v6,Petrol,,,213000.0,Automatic,
Hyundai,2019-01-09, ID: 1958317,Sonata ,8100.0,2011,18,White,Sedan,200.0,Left,4.0,2.4,Petrol,2.4,black,96000.0,Automatic,Front
Nissan,2019-01-09, ID: 1958315,Maxima ,25000.0,2017,18,Grey,Sedan,300.0,Left,6.0,4DSC 3.5S,Petrol,3.5,black,29000.0,Automatic,Front
BMW,2019-01-09, ID: 1958313,328 ,6700.0,2009,,black,Sedan,,Left,,Restayling,Petrol,,,200000.0,Automatic,
Toyota,2019-01-09, ID: 1958312,Camry ,14000.0,2015,,black,Sedan,,Left,,2.5s,Petrol,,,80000.0,Automatic,
Cadillac,2019-01-09, ID: 1958310,Escalade ,45000.0,2015,,Grey,Truck:,,Left,,ESV PREMIUM,Petrol,,,95000.0,Automatic,
Audi,2019-01-09, ID: 1958303,A4 ,8800.0,2009,,black,Sedan,,Left,,,Petrol,,,130000.0,Automatic,
Nissan,2019-01-09, ID: 1958297,Xterra ,4500.0,2008,,White,Universal,,Left,,4.0,Petrol,,,131000.0,Automatic,
Mercedes-Benz,2019-01-09, ID: 1958291,ML 350 ,17000.0,2010,19,black,Universal,272.0,Left,6.0,,Petrol,3.5,black,80000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-09, ID: 1958285,E 240 ,7000.0,2002,16,White,Sedan,177.0,Left,6.0,,Petrol,2.4,black,140000.0,Automatic,Rear
Nissan,2019-01-09, ID: 1958282,BlueBird ,4100.0,2006,15,White,Sedan,133.0,Left,4.0,2L,Petrol,2.0,Other color,86000.0,Automatic,Front
BMW,2019-01-09, ID: 1958275,X6 ,25000.0,2008,18,black,Coupe,286.0,Left,6.0,3.5 turbo,Diesel,3.0,black,160000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-09, ID: 1958272,CLK 320 ,5200.0,2004,16,Silver,Coupe,218.0,Left,6.0,Kupe,Petrol,,black,168000.0,Automatic,Rear
BMW,2019-01-09, ID: 1958258,525 ,7500.0,2005,,White,Sedan,,Left,,M packet,Petrol,,,150000.0,Automatic,
Nissan,2019-01-08, ID: 1958257,Teana ,5800.0,2008,,Silver,Sedan,,Right,,,Astragalus,,,123000.0,Variator:,
Nissan,2019-01-08, ID: 1958253,Teana ,3700.0,2003,,Silver,Sedan,,Right,,2.3 MATOR,Petrol,,,104500.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958251,350 ,7700.0,2007,,black,Sedan,,Left,,,Petrol,,,152000.0,Automatic,
Toyota,2019-01-08, ID: 1958250,Hilux ,20000.0,2014,,White,Pickup,,Left,,,Diesel,,,77000.0,Mechanical,
Nissan,2019-01-08, ID: 1958246,March ,1700.0,2004,,Chestnut,Sedan,,Right,,10,Astragalus,,,220000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958241,S 550 ,18000.0,2007,,black,Sedan,,Left,,,Petrol,,,116000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958238,E 350 ,7500.0,2007,18,black,Sedan,276.0,Left,,,Petrol,3.5,black,150000.0,Automatic,Rear
Mercedes-Benz,2019-01-08, ID: 1958235,ML 350 ,7300.0,2004,,White,Truck:,,Left,,Mercedes-Benz 350,Astragalus,,,166.0,Automatic,
Hyundai,2019-01-08, ID: 1958233,Sonata ,6700.0,2011,,black,Sedan,,Left,,,Petrol,,,103000.0,Automatic,
Toyota,2019-01-08, ID: 1958229,Camry ,9000.0,2010,16,Grey,Sedan,171.0,Left,4.0,Restyling idealakan meqena,Petrol,2.5,Grey,62000.0,Automatic,Front
BMW,2019-01-08, ID: 1958224,528 ,8500.0,2009,,White,Sedan,,Left,,3.0!,Petrol,,,178000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958218,S 320 ,6800.0,2000,19,White,Sedan,224.0,Left,6.0,"JAPAN, 96000km, dzax ruyl",Petrol,3.2,black,96000.0,Automatic,Rear
Mercedes-Benz,2019-01-08, ID: 1958216,CLS 500 ,12000.0,2005,,black,Coupe,,Left,,,Petrol,,,89000.0,Automatic,
Nissan,2019-01-08, ID: 1958210,Tiida ,3500.0,2006,,White,Hatchback,,Right,,,Petrol,1.5,black,144000.0,Automatic,Wheel drive
BMW,2019-01-08, ID: 1958207,318 ,4500.0,2001,,Silver,Sedan,,Left,,1.8 Prastoy,Astragalus,,,250000.0,Mechanical,
Mercedes-Benz,2019-01-08, ID: 1958206,S 500 ,15500.0,2008,,Silver,Sedan,,Left,,4 Matic,Petrol,5.0,black,115000.0,Automatic,Wheel drive
Nissan,2019-01-08, ID: 1958205,X-Trail ,4500.0,2005,,Beige,Truck:,,Left,,DZAX XEK 4*4,Petrol,,,119000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958186,CLS 500 ,12000.0,2005,,black,Coupe,,Left,,,Petrol,,,890000.0,Automatic,
BMW,2019-01-08, ID: 1958183,740 ,11800.0,2007,20,White,Sedan,306.0,Left,8.0,740LI,Petrol,4.4,Beige,300000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1958179,BlueBird ,4000.0,2007,,Silver,Sedan,,Left,,,Petrol,,,140000.0,Variator:,
Mercedes-Benz,2019-01-08, ID: 1958172,E 350 ,9000.0,2007,,White,Sedan,,Left,,,Astragalus,,,167000.0,Automatic,
BMW,2019-01-08, ID: 1958170,X5 ,12800.0,2007,18,black,Truck:,360.0,Left,8.0,4.8i sport,Petrol,4.8,black,135000.0,Automatic,
Toyota,2019-01-08, ID: 1958166,Altezza ,4700.0,2005,16,black,Universal,160.0,Right,6.0,Altezza Gita 2.0 4WD,Astragalus,2.0,Other color,150000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-08, ID: 1958161,C 230 ,6900.0,2006,,black,Sedan,,Left,,Avangard,Petrol,,,62000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958150,C 300 ,10400.0,2009,,Silver,Sedan,,Left,,,Astragalus,,,170000.0,Automatic,
Nissan,2019-01-08, ID: 1958142,Pathfinder ,9000.0,2006,,Grey,Truck:,,Left,,4.0,Petrol,,,213000.0,Automatic,
Hyundai,2019-01-08, ID: 1958111,Elantra ,7900.0,2011,,Silver,Sedan,,Left,,LIMITED,Petrol,,,78000.0,Automatic,
Toyota,2019-01-08, ID: 1958100,Camry ,12000.0,2012,,White,Sedan,,Left,,,Petrol,,,24000.0,Automatic,
Nissan,2019-01-08, ID: 1958094,Tiida ,4200.0,2005,,Silver,Hatchback,,Left,,,Petrol,,,80000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958091,E 320 ,5500.0,2000,,White,Sedan,,Left,,,Astragalus,,,210000.0,Automatic,
Nissan,2019-01-08, ID: 1958083,X-Trail ,4700.0,2006,,White,Truck:,,Left,,,Petrol,,,77000.0,Automatic,
Nissan,2019-01-08, ID: 1958081,X-Trail ,4497.0,2005,,White,Truck:,,Left,,,Petrol,,,78000.0,Automatic,
Nissan,2019-01-08, ID: 1958079,Tiida ,3800.0,2005,,White,Hatchback,,Right,,,Astragalus,,,127000.0,Automatic,
Nissan,2019-01-08, ID: 1958072,March ,3000.0,2007,,Silver,Hatchback,,Right,,,Astragalus,,,142000.0,Automatic,
Nissan,2019-01-08, ID: 1958071,Maxima ,3500.0,2003,15,Beige,Sedan,192.0,Left,6.0,,Astragalus,3.0,Beige,124000.0,Mechanical,Front
Toyota,2019-01-08, ID: 1958069,Land Cruiser 200 ,65000.0,2015,,black,Truck:,,Left,,4 l,Petrol,,,83000.0,Automatic,
Audi,2019-01-08, ID: 1958066,Q5 ,12500.0,2010,18,Silver,Truck:,240.0,Left,6.0,,Petrol,3.2,black,90000.0,Automatic,Wheel drive
Toyota,2019-01-08, ID: 1958065,Camry ,11500.0,2014,,black,Sedan,,Left,,,Petrol,,,61000.0,Automatic,
Nissan,2019-01-08, ID: 1958063,Teana ,3500.0,2005,,White,Sedan,,Left,,,Petrol,,,81000.0,Automatic,
Nissan,2019-01-08, ID: 1958046,Pathfinder ,7000.0,2004,,black,Truck:,,Left,,3.5 AWD PLATINIUM,Astragalus,,,160000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958043,E 240 ,4500.0,2002,,Silver,Sedan,,Right,,,Astragalus,,,210000.0,Automatic,
BMW,2019-01-08, ID: 1958021,740 ,8000.0,2005,,Blue,Sedan,,Left,,,Petrol,,,140000.0,Automatic,
Nissan,2019-01-08, ID: 1958018,X-Trail ,3500.0,2001,,White,Truck:,,Right,,,Astragalus,,,220000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1958014,C 180 ,26800.0,2016,,black,Sedan,,Left,,,Petrol,,,10000.0,Automatic,
Nissan,2019-01-08, ID: 1957996,Teana ,4200.0,2006,,Golden,Sedan,,Switched from right to left,,2.3GM,Petrol,,,80000.0,Automatic,
Nissan,2019-01-08, ID: 1957995,Teana ,4200.0,2006,,Golden,Sedan,,Switched from right to left,,2.3GM,Petrol,,,80000.0,Automatic,
Toyota,2019-01-08, ID: 1957993,Camry ,9800.0,2011,,Grey,Sedan,,Left,,2.5,Astragalus,,,97000.0,Automatic,
Toyota,2019-01-08, ID: 1957972,4-Runner ,39000.0,2017,,Grey,Truck:,,Left,,TRD OFF ROAD 4.0,Petrol,,,7100.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957968,ML 350 ,9800.0,2006,18,black,Truck:,272.0,Left,6.0,2006/2005,Astragalus,3.5,black,180000.0,Automatic,Wheel drive
Toyota,2019-01-08, ID: 1957966,Camry ,8900.0,2011,,black,Sedan,,Left,,,Petrol,,,117000.0,Automatic,
Nissan,2019-01-08, ID: 1957949,Xterra ,6750.0,2003,16,Blue,Truck:,180.0,Left,6.0,SE 4×4 hexuk gaz,Petrol,3.3,Blue,100000.0,Automatic,Wheel drive
Nissan,2019-01-08, ID: 1957924,Elgrand ,6600.0,2004,,black,Minivan / Minibus,,Right,,3.5,Astragalus,,,127000.0,Automatic,
BMW,2019-01-08, ID: 1957914,530 ,7300.0,2005,,black,Sedan,,Left,,BMW 530i,Petrol,,,70000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957912,E 320 ,6600.0,2004,,Other color,Sedan,,Left,,,Astragalus,,,260000.0,Automatic,
Nissan,2019-01-08, ID: 1957863,Elgrand ,4300.0,2004,,Grey,Coupe,,Left,,,Astragalus,,,160000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957858,E 320 ,9000.0,2003,16,White,Sedan,,Left,6.0,Japn,Petrol,3.2,black,90000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1957849,X-Trail ,4800.0,2005,,black,Universal,,Left,,2.0,Petrol,,,110.0,Automatic,
Toyota,2019-01-08, ID: 1957825,Camry ,13900.0,2015,18,black,Sedan,178.0,Left,4.0,2.5 SE,Petrol,2.5,black,70000.0,Automatic,
Hyundai,2019-01-08, ID: 1957800,Elantra ,5800.0,2008,,White,Sedan,,Left,,2.0,Astragalus,,,134000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957779,C 200 ,4200.0,2000,,black,Sedan,,Left,,C200 Kompressor (w203),Astragalus,,,250000.0,Automatic,
BMW,2019-01-08, ID: 1957750,X5 ,15500.0,2007,20,black,Universal,355.0,Left,8.0,E70,Petrol,4.8,black,134000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-08, ID: 1957747,S 320 ,6000.0,2000,,White,Sedan,,Left,,,Astragalus,,,152000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957746,S 320 ,6000.0,2000,,White,Sedan,,Left,,,Astragalus,,,152000.0,Automatic,
Toyota,2019-01-08, ID: 1957680,Alphard ,6300.0,2003,,Silver,Minivan / Minibus,,Left,,3.0l,Petrol,,,145000.0,Automatic,
Toyota,2019-01-08, ID: 1957668,Alphard ,6600.0,2005,,White,Sedan,,Left,,,Petrol,,,132000.0,Automatic,
Toyota,2019-01-08, ID: 1957655,Rav 4 ,7300.0,2006,,White,Truck:,,Left,,Toyota rav4 4x4,Petrol,,,128000.0,Automatic,
Toyota,2019-01-08, ID: 1957651,Alphard ,8100.0,2005,,White,Minivan / Minibus,,Left,,3.0л 4*4,Petrol,,,112000.0,Automatic,
BMW,2019-01-08, ID: 1957639,X3 ,6800.0,2004,,White,Truck:,,Left,,3.0 i,Petrol,,,250000.0,Automatic,
Nissan,2019-01-08, ID: 1957634,Teana ,3300.0,2003,,Silver,Sedan,,Left,,,Petrol,,,82000.0,Automatic,
Nissan,2019-01-08, ID: 1957597,X-Trail ,5000.0,2002,,White,Truck:,,Switched from right to left,,,Astragalus,,,102000.0,Automatic,
Nissan,2019-01-08, ID: 1957596,X-Trail ,5000.0,2002,,White,Truck:,,Switched from right to left,,,Astragalus,,,102000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957588,C 250 ,21000.0,2015,,black,Sedan,,Left,,,Petrol,,,83000.0,Automatic,
Nissan,2019-01-08, ID: 1957551,Teana ,5100.0,2007,,Other color,Sedan,,Left,,,Petrol,,,67000.0,Automatic,
Toyota,2019-01-08, ID: 1957523,Corolla ,9200.0,2013,17,Silver,Sedan,133.0,Left,4.0,1.8 SPORT,Astragalus,1.8,black,55000.0,Automatic,Front
Toyota,2019-01-08, ID: 1957522,Land Cruiser Prado ,17500.0,2008,17,black,Universal,249.0,Left,8.0,,Petrol,4.0,Grey,369000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-08, ID: 1957512,E 200 ,19500.0,2013,,black,Sedan,,Left,,,Petrol,,,97000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957501,S 350 ,12400.0,2005,,black,Sedan,,Left,,w221,Petrol,,,143000.0,Automatic,
Toyota,2019-01-08, ID: 1957497,Camry ,8300.0,2011,,White,Sedan,,Left,,,Astragalus,,,125000.0,Automatic,
Toyota,2019-01-08, ID: 1957495,Camry ,8300.0,2011,,White,Sedan,,Left,,,Astragalus,,,125000.0,Automatic,
Toyota,2019-01-08, ID: 1957466,Ipsum ,5200.0,2007,,Silver,Universal,,Left,,2.4 i,Petrol,,,135000.0,Automatic,
Hyundai,2019-01-08, ID: 1957463,Elantra ,9400.0,2016,,black,Sedan,,Left,,1.8,Petrol,,,59000.0,Automatic,
Nissan,2019-01-08, ID: 1957436,Teana ,3700.0,2005,17,black,Sedan,173.0,Left,6.0,Shtap Sakarkeli,Petrol,2.3,Blue,87000.0,Automatic,Front
BMW,2019-01-08, ID: 1957421,320 ,5500.0,2003,,Silver,Sedan,,Left,,320i,Petrol,,,120000.0,Automatic,
BMW,2019-01-08, ID: 1957418,530 ,7400.0,2005,17,Blue,Sedan,231 л.с.,Left,6.0,M54 JAPAN GORC. DZAX XEK,Petrol,3.0,black,129000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1957412,Xterra ,8500.0,2005,16,White,Truck:,,Left,6.0,,Petrol,4.0,Grey,20.0,Automatic,Wheel drive
Hyundai,2019-01-08, ID: 1957410,Elantra ,8500.0,2015,,black,Sedan,,Left,,nor berac,Petrol,,,38000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957393,ML 350 ,32000.0,2013,19,black,Truck:,306.0,Left,6.0,ML 350 4matic,Petrol,3.5,Grey,114770.0,Automatic,Wheel drive
Nissan,2019-01-08, ID: 1957364,Versa ,4800.0,2009,,black,Sedan,122.0,Left,,,Petrol,1.8,Grey,140000.0,Automatic,Front
Nissan,2019-01-08, ID: 1957323,Elgrand ,5200.0,2003,,White,Minivan / Minibus,,Right,,,Astragalus,,,113000.0,Automatic,
BMW,2019-01-08, ID: 1957305,320 ,4600.0,2005,,Grey,Sedan,,Right,,E90,Petrol,,,179000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957302,E 320 ,8000.0,2003,,black,Sedan,,Left,,,Petrol,,,220000.0,Automatic,
BMW,2019-01-08, ID: 1957301,525 ,4700.0,2001,18,Blue,Sedan,192.0,Left,6.0,JAPAN /full/,Petrol,2.5,black,148000.0,Automatic,Rear
BMW,2019-01-08, ID: 1957251,X5 ,9000.0,2004,17,White,Truck:,231.0,Left,6.0,Restayling 3.0,Petrol,3.0,black,175000.0,Automatic,Wheel drive
BMW,2019-01-08, ID: 1957209,328 ,8500.0,2009,,White,Sedan,,Left,,,Petrol,,,82000.0,Automatic,
Toyota,2019-01-08, ID: 1957205,Altezza ,4.329896907216495,2002,,White,Sedan,,Right,,RS200,Petrol,,,145000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957189,E 280 ,9800.0,2007,16,Other color,Sedan,231.0,Left,6.0,,Petrol,,,128000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1957187,Teana ,6600.0,2009,17,White,Sedan,185.0,Switched from right to left,,,Petrol,2.5,White,110000.0,Variator:,Front
Toyota,2019-01-08, ID: 1957170,Rav 4 ,4500.0,2000,16,Silver,Truck:,125.0,Switched from right to left,4.0,2L,Petrol,2.0,black,210000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-08, ID: 1957150,E 320 ,4300.0,2001,16,black,Sedan,224.0,Left,6.0,,Astragalus,3.2,black,255000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1957141,March ,2100.0,2004,,Silver,Hatchback,,Right,,,Astragalus,,,176000.0,Automatic,
Hyundai,2019-01-08, ID: 1957136,Accent ,10500.0,2018,,White,Sedan,100.0,Left,,,Petrol,1.4,black,91.0,Mechanical,Front
Mercedes-Benz,2019-01-08, ID: 1957092,E 320 ,6800.0,2004,16,Golden,Sedan,224.0,Left,8.0,,Petrol,3.2,Beige,111000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1957086,Cube ,3100.0,2006,,Cherry,Hatchback,,Right,,,Petrol,,,125000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957050,CL 55 AMG ,22000.0,2008,,White,Coupe,,Left,,,Petrol,,,58000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957038,B 170 ,5800.0,2007,,White,Hatchback,,Left,,B1.7,Petrol,,,68500.0,Automatic,
Hyundai,2019-01-08, ID: 1957035,Tucson ,7000.0,2008,,Other color,Universal,,Left,,,Petrol,,,137000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957034,CLS 500 ,11500.0,2005,,black,Sedan,,Left,,AMG Packet,Petrol,,,157000.0,Automatic,
Toyota,2019-01-08, ID: 1957032,Camry ,11000.0,2012,,black,Sedan,,Left,,XLE,Petrol,,,52000.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957030,B 170 ,6000.0,2007,,White,Hatchback,,Left,,B170,Petrol,,,70700.0,Automatic,
Mercedes-Benz,2019-01-08, ID: 1957029,B 170 ,6000.0,2007,,White,Hatchback,,Left,,B170,Petrol,,,70700.0,Automatic,
Nissan,2019-01-08, ID: 1957026,Tiida ,4800.0,2009,15,Other color,Hatchback,109.0,Switched from right to left,,1.5 variator,Astragalus,1.5,black,82000.0,Automatic,Rear
BMW,2019-01-08, ID: 1957024,330 ,9500.0,2010,17,White,Sedan,234.0,Left,6.0,,Petrol,3.0,black,120000.0,Automatic,Rear
Nissan,2019-01-08, ID: 1957012,Tiida ,3800.0,2008,,red,Sedan,,Left,,,Petrol,,,100000.0,Variator:,
Chevrolet,2019-01-08, ID: 1957009,Trailblazer ,5500.0,2004,17,black,Truck:,274.0,Left,6.0,"AMERICANKA LTZ 4.2, 4X4, propan",Astragalus,4.2,,168000.0,Automatic,Wheel drive
Mercedes-Benz,2019-01-07, ID: 1956909,C 320 ,4100.0,2001,,green,Sedan,,Left,,,Astragalus,,,230000.0,Automatic,
Mercedes-Benz,2019-01-07, ID: 1956907,C 320 ,4100.0,2001,,green,Sedan,,Left,,,Astragalus,,,230000.0,Automatic,
Mercedes-Benz,2019-01-07, ID: 1956906,C 320 ,4100.0,2001,,green,Sedan,,Left,,,Astragalus,,,230000.0,Automatic,
Mercedes-Benz,2019-01-07, ID: 1956882,E 320 ,5500.0,2000,,Silver,Sedan,,Left,6.0,,Petrol,3.2,black,194.0,Automatic,Rear
Nissan,2019-01-07, ID: 1956821,Teana ,3.5051546391752577,2003,,Silver,Hatchback,,Left,,Eg-2.3,Diesel,,,175000.0,Automatic,
Toyota,2019-01-07, ID: 1956809,Corolla ,13200.0,2016,,black,Sedan,,Left,,,Petrol,,,11118.0,Automatic,
Nissan,2019-01-07, ID: 1956764,Skyline ,4200.0,2001,,Other color,Sedan,,Right,,,Astragalus,,,140000.0,Automatic,
Toyota,2019-01-07, ID: 1956720,Camry ,7600.0,2010,,Silver,Sedan,,Left,,2.5TDI 171,Petrol,,,145000.0,Automatic,
Toyota,2019-01-07, ID: 1956700,Platz ,2400.0,2000,,White,Sedan,,Right,,,Astragalus,,,190000.0,Automatic,
