brand,date,id_val,model,price,year,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train,sold
20881,Nissan,2018-11-15, ID: 1887013, ,5200.0,2005,black,Truck:,,Left,,Petrol,,,126.0,Automatic,,No
20882,Honda,2018-11-15, ID: 1889008,Elysion ,5800.0,2006,black,Universal,,Left,,Petrol,,,94000.0,Automatic,,No
20883,Honda,2018-11-15, ID: 1887786,Elysion ,4950.0,2006,black,Minivan / Minibus,,Left,,Petrol,2.4,black,136500.0,Automatic,Front,No
20884,Toyota,2018-11-15, ID: 1887018,Camry ,7600.0,2009,White,Sedan,,Left,,Petrol,,,101000.0,Automatic,,No
20885,Honda,2018-11-15, ID: 1887666,Fit ,2700.0,2003,Grey,Hatchback,86.0,Right,4.0,Petrol,1.3,Grey,112000.0,Variator:,Front,No
20886,Infiniti,2018-11-15, ID: 1887506,G35 ,7900.0,2007,black,Sedan,,Left,,Petrol,,,155000.0,Automatic,,No
20887,Honda,2018-11-15, ID: 1887472,Fit ,3800.0,2008,black,Sedan,100.0,Right,4.0,Petrol,1.3,,78000.0,Variator:,Front,No
20888,Ford,2018-11-15, ID: 1887338,Transit ,6750.0,2003,White,Furgon:,,Left,4.0,Diesel,2.4,Grey,135000.0,Mechanical,Rear,No
20889,Ford,2018-11-15, ID: 1887305,Transit ,6900.0,2004,White,Furgon:,,Left,4.0,Diesel,2.4,Grey,145000.0,Mechanical,Rear,No
20890,Ford,2018-11-15, ID: 1887113,Focus ,6300.0,2012,Other color,Sedan,160.0,Left,,Petrol,0.2,Other color,70000.0,Mechanical,Front,No
20891,Ford,2018-11-15, ID: 1887112,Focus ,6300.0,2012,Other color,Sedan,160.0,Left,,Petrol,0.2,Other color,70000.0,Mechanical,Front,No
20892,Honda,2018-11-15, ID: 1887079,Elysion ,5500.0,2007,Silver,Universal,160.0,Switched from right to left,4.0,Petrol,2.4,black,139000.0,Automatic,Front,No
20893,Infiniti,2018-11-15, ID: 1887020,FX35 ,15990.0,2010,black,Truck:,,Left,,Petrol,3.5,black,67000.0,Automatic,,No
20894,Nissan,2018-11-15, ID: 1887014, ,5200.0,2005,black,Truck:,,Left,,Petrol,,,126.0,Automatic,,No
20895,Chevrolet,2018-11-15, ID: 1887015,Cobalt ,4000.0,2004,Silver,Sedan,147.0,Left,4.0,Astragalus,2.2,Grey,250000.0,Automatic,Front,No
20896,Mercedes-Benz,2018-11-15, ID: 1887016,E 320 ,6900.0,2001,Blue,Sedan,,Left,,Petrol,,,59000.0,Automatic,,No
20897,Mercedes-Benz,2018-11-15, ID: 1887211,E 350 ,17800.0,2010,black,Sedan,,Left,,Petrol,,,150000.0,Automatic,,No
20898,Infiniti,2018-11-15, ID: 1887744,G35 ,5500.0,2007,White,Sedan,,Left,,Petrol,,,170000.0,Automatic,,No
20899,Mercedes-Benz,2018-11-15, ID: 1887213,V 230 ,6500.0,2002,Silver,Minivan / Minibus,,Left,4.0,Petrol,2.3,Grey,120000.0,Automatic,Front,No
20900,Hyundai,2018-11-15, ID: 1887192,Sonata ,5600.0,2011,Grey,Sedan,,Left,,Petrol,,,90000.0,Mechanical,,No
20901,Mercedes-Benz,2018-11-15, ID: 1887007,E 350 ,10200.0,2009,black,Sedan,,Left,,Petrol,,,123000.0,Automatic,,No
20902,BMW,2018-11-15, ID: 1887167,735 ,4.742268041237113,2002,black,Sedan,,Left,,Petrol,,,197000.0,Automatic,,No
20903,Toyota,2018-11-15, ID: 1887153,Camry ,11000.0,2012,White,Sedan,,Left,,Petrol,,,90000.0,Automatic,,No
20904,Nissan,2018-11-15, ID: 1887149,X-Trail ,5100.0,2007,black,Truck:,,Left,,Petrol,,,87000.0,Automatic,,No
20905,Mercedes-Benz,2018-11-15, ID: 1887130,CLS 350 ,10900.0,2005,White,Sedan,,Left,,Petrol,,,83000.0,Automatic,,No
20906,Toyota,2018-11-15, ID: 1887118,Yaris ,3500.0,2008,Silver,Hatchback,,Left,,Petrol,,,223000.0,Automatic,,No
20907,Nissan,2018-11-15, ID: 1887109,Qashqai ,508500.0,2007,red,Hatchback,,Left,,Petrol,,,141000.0,Automatic,,No
20908,Hyundai,2018-11-15, ID: 1888194,Sonata ,7300.0,2011,black,Sedan,,Left,,Petrol,,,73000.0,Automatic,,No
20909,Nissan,2018-11-15, ID: 1887092,Teana ,4200.0,2007,Silver,Sedan,173.0,Left,6.0,Petrol,2.3,black,87800.0,Automatic,Front,No
20910,Toyota,2018-11-15, ID: 1887069,Alphard ,8000.0,2006,White,Universal,,Left,,Petrol,,,97000.0,Automatic,,No
20911,Toyota,2018-11-15, ID: 1887057,Camry ,8000.0,2011,black,Sedan,,Left,,Petrol,2.5,Grey,145.0,Automatic,,No
20912,Toyota,2018-11-15, ID: 1887045,Camry ,8500.0,2010,White,Sedan,,Left,,Petrol,,,120000.0,Automatic,,No
20913,Mercedes-Benz,2018-11-15, ID: 1887044,B 170 ,5500.0,2008,black,Hatchback,116.0,Left,4.0,Petrol,1.7,black,95137.0,Automatic,Front,No
20914,Nissan,2018-11-15, ID: 1887042,Altima ,11000.0,2012,black,Coupe,,Left,,Petrol,,,60000.0,Variator:,,No
20915,Mercedes-Benz,2018-11-15, ID: 1887040,A 170 ,3800.0,2007,White,Sedan,,Left,,Petrol,,,70000.0,Automatic,,No
20916,Toyota,2018-11-15, ID: 1887166,Voxy ,4700.0,2004,White,Universal,152.0,Right,4.0,Petrol,2.0,Grey,136000.0,Automatic,Front,No
20917,Mercedes-Benz,2018-11-15, ID: 1887039,E 320 ,4900.0,2000,White,Sedan,,Left,,Astragalus,,,250000.0,Automatic,,No
20918,Toyota,2018-11-15, ID: 1887037,Alphard ,6600.0,2005,White,Minivan / Minibus,,Left,,Petrol,,,160000.0,Automatic,,No
20919,Mercedes-Benz,2018-11-15, ID: 1887033,350 ,9700.0,2007,black,Sedan,,Left,,Petrol,,,140000.0,Automatic,,No
20920,Mercedes-Benz,2018-11-15, ID: 1887032,G 500 ,33000.0,2004,black,Truck:,,Left,,Petrol,,,167000.0,Automatic,,No
20921,Nissan,2018-11-15, ID: 1887078,Fuga ,5500.0,2005,Chestnut,Sedan,210.0,Switched from right to left,6.0,Petrol,2.5,Beige,120800.0,Automatic,Rear,No
20922,Suzuki,2018-11-15, ID: 1887195,XL-7 ,4750.0,2002,Silver,Truck:,,Left,,Petrol,2.7,Grey,119000.0,Automatic,Wheel drive,No
20923,Toyota,2018-11-15, ID: 1888213,Alphard ,8200.0,2005,Grey,Minivan / Minibus,,Left,6.0,Petrol,3.0,Grey,88000.0,Automatic,Wheel drive,No
20924,Hyundai,2018-11-15, ID: 1888027,Elantra ,5300.0,2011,black,Sedan,,Left,,Petrol,,,73000.0,Automatic,,No
20925,Mercedes-Benz,2018-11-15, ID: 1888320,CLS 500 ,11000.0,2005,White,Sedan,,Left,,Petrol,,,80000.0,Automatic,,No
20926,Porsche,2018-11-15, ID: 1887041,Cayenne ,14800.0,2008,black,Truck:,,Left,,Petrol,,,103000.0,Automatic,,No
20927,Volkswagen,2018-11-15, ID: 1888373,Touareg ,7700.0,2004,black,Universal,,Left,,Petrol,,,250000.0,Automatic,,No
20928,VAZ(Lada),2018-11-15, ID: 1887163,2115 ,2500.0,2005,black,Sedan,,Left,,Astragalus,,,140000.0,Mechanical,,No
20929,Volkswagen,2018-11-15, ID: 1887178,Passat CC ,10800.0,2009,White,Sedan,,Left,,Petrol,1.8,black,160000.0,Automatic,Front,No
20930,BMW,2018-11-15, ID: 1888638,528 ,36500.0,2016,black,Sedan,,Left,,Petrol,,,35000.0,Automatic,,No
20931,BMW,2018-11-15, ID: 1887038,520 ,6800.0,2004,black,Sedan,,Left,,Petrol,,,200000.0,Automatic,,No
20932,VAZ(Lada),2018-11-15, ID: 1887285,2170 Priora ,4500.0,2010,Other color,Sedan,,Left,,Petrol,,,148000.0,Mechanical,Front,No
20933,Suzuki,2018-11-15, ID: 1887008,SX 4 ,6700.0,2012,White,Hatchback,,Left,,Petrol,,,66000.0,Automatic,,No
20934,VAZ(Lada),2018-11-15, ID: 1887365,2170 Priora ,4500.0,2010,Other color,Sedan,,Left,,Petrol,,,148000.0,Mechanical,Front,No
20935,VAZ(Lada),2018-11-15, ID: 1888034,2107 ,4000.0,2011,black,Sedan,,Left,,Petrol,,,8000.0,Mechanical,,No
20936,VAZ(Lada),2018-11-15, ID: 1887287,2170 Priora ,4500.0,2010,Other color,Sedan,,Left,,Petrol,,,148000.0,Mechanical,Front,No
20937,Skoda,2018-11-15, ID: 1888163,Octavia ,3500.0,2011,Silver,Sedan,,Left,,Astragalus,,,830000.0,Mechanical,,No
20938,Volkswagen,2018-11-15, ID: 1888534,Golf ,3700.0,2003,black,Hatchback,,Left,,Astragalus,,,135000.0,Automatic,,No
20939,Volkswagen,2018-11-15, ID: 1888514,Passat ,6200.0,2007,Grey,Sedan,,Left,,Petrol,,,225000.0,Automatic,,No
20940,VAZ(Lada),2018-11-15, ID: 1888219,2113 ,2600.0,2005,black,Hatchback,,Left,,Astragalus,,Grey,203000.0,Mechanical,,No
20941,Nissan,2018-11-15, ID: 1888301,Pathfinder ,4200.0,2000,Chestnut,Universal,,Left,,Petrol,,,60000.0,Automatic,,No
20942,Toyota,2018-11-15, ID: 1888734,Corolla ,7500.0,2010,White,Sedan,132.0,Left,4.0,Petrol,1.8,black,92000.0,Automatic,Front,No
20943,Toyota,2018-11-15, ID: 1888670,Camry ,22500.0,2014,black,Sedan,,Left,6.0,Petrol,3.5,black,102000.0,Automatic,Front,No
20944,VAZ(Lada),2018-11-15, ID: 1887284,2170 Priora ,4500.0,2010,Other color,Sedan,,Left,,Petrol,,,148000.0,Mechanical,Front,No
20945,Nissan,2018-11-15, ID: 1888660,Teana ,5100.0,2008,White,Sedan,173.0,Left,6.0,Petrol,2.3,Beige,74000.0,Automatic,Front,No
20946,Hyundai,2018-11-15, ID: 1888354,Sonata ,5500.0,2011,black,Sedan,,Left,,Petrol,,,78000.0,Automatic,,No
20947,Nissan,2018-11-15, ID: 1888416,March ,2200.0,2003,cyan,Sedan,,Right,,Petrol,,,129000.0,Automatic,,No
20948,VAZ(Lada),2018-11-15, ID: 1887789,2115 ,3100.0,2011,Silver,Sedan,,Left,,Astragalus,,,73000.0,Mechanical,,No
20949,Porsche,2018-11-15, ID: 1888526,Macan ,75000.0,2016,red,Coupe,360.0,Left,6.0,Petrol,3.6,red,22000.0,Automatic,Wheel drive,No
20950,Nissan,2018-11-15, ID: 1888419,Tiida ,4300.0,2008,Silver,Hatchback,,Right,,Astragalus,,,95000.0,Automatic,,No
20951,Hyundai,2018-11-15, ID: 1888667,Elantra ,7300.0,2011,Silver,Sedan,,Left,,Petrol,,,71000.0,Automatic,,No
20952,Nissan,2018-11-15, ID: 1888655,Teana ,4850.0,2007,Silver,Sedan,173.0,Left,6.0,Petrol,2.3,black,108000.0,Automatic,Front,No
20953,Toyota,2018-11-15, ID: 1888562,Camry ,22500.0,2017,White,Sedan,,Left,,Petrol,,,25000.0,Automatic,,No
20954,Nissan,2018-11-15, ID: 1888417,March ,2200.0,2003,cyan,Sedan,,Right,,Petrol,,,129000.0,Automatic,,No
20955,Toyota,2018-11-15, ID: 1888535,Altezza ,2800.0,2000,White,Sedan,200.0,Right,4.0,Astragalus,2.0,,128000.0,Automatic,Rear,No
20956,Nissan,2018-11-15, ID: 1888491,X-Trail ,4800.0,2002,White,Truck:,,Left,,Astragalus,,,240000.0,Automatic,,No
20957,Mercedes-Benz,2018-11-15, ID: 1888618,S 550 ,18000.0,2005,White,Sedan,,Left,,Petrol,5.5,black,76000.0,Automatic,Rear,No
20958,Toyota,2018-11-15, ID: 1888459,Corolla ,12500.0,2014,red,Sedan,132.0,Left,4.0,Petrol,1.8,black,28500.0,Automatic,Front,No
20959,Toyota,2018-11-15, ID: 1888438,Alphard ,7800.0,2005,black,Minivan / Minibus,,Left,,Petrol,,,83000.0,Automatic,,No
20960,Nissan,2018-11-15, ID: 1888480,Teana ,4500.0,2008,green,Sedan,,Left,,Petrol,,,84000.0,Automatic,,No
20961,Mercedes-Benz,2018-11-15, ID: 1888441,E 320 ,6150.0,2003,black,Sedan,,Left,,Petrol,,,228000.0,Automatic,,No
20962,Mercedes-Benz,2018-11-15, ID: 1888478,B 170 ,5600.0,2007,White,Hatchback,,Left,,Petrol,,,100000.0,Automatic,,No
20963,Mercedes-Benz,2018-11-15, ID: 1888463,CLS 350 ,11000.0,2005,White,Sedan,,Left,,Petrol,,,97000.0,Automatic,,No
20964,Toyota,2018-11-15, ID: 1888469,Camry ,9500.0,2011,White,Sedan,171.0,Left,,Petrol,2.5,black,95000.0,Automatic,Front,No
20965,Hyundai,2018-11-16, ID: 1890385,Sonata ,7300.0,2012,White,Sedan,,Left,,Petrol,,,105000.0,Automatic,,No
20966,Mercedes-Benz,2018-11-16, ID: 1890433,B 170 ,5400.0,2006,black,Hatchback,,Left,,Petrol,,,64000.0,Automatic,,No
20967,Mercedes-Benz,2018-11-16, ID: 1890426,B 170 ,5400.0,2008,red,Hatchback,,Left,,Petrol,,,69000.0,Automatic,,No
20968,Nissan,2018-11-16, ID: 1890399,Micra ,5600.0,2014,red,Hatchback,,Left,,Petrol,,,45000.0,Mechanical,,No
20969,Toyota,2018-11-16, ID: 1890397,Alphard ,6500.0,2004,White,Sedan,170.0,Left,4.0,Petrol,2.4,Grey,128000.0,Automatic,Front,No
20970,Hyundai,2018-11-16, ID: 1890383,Sonata ,7600.0,2012,White,Sedan,,Left,,Petrol,,,105000.0,Automatic,,No
20971,Toyota,2018-11-16, ID: 1890154,Harrier ,7800.0,2003,White,Universal,,Left,,Petrol,,,179000.0,Automatic,,No
20972,Mercedes-Benz,2018-11-16, ID: 1890377,B 170 ,6500.0,2009,White,Hatchback,,Switched from right to left,,Petrol,,,82000.0,Automatic,,No
20973,Toyota,2018-11-16, ID: 1890374,Camry ,19000.0,2018,black,Sedan,,Left,,Petrol,,,730.0,Automatic,,No
20974,Mercedes-Benz,2018-11-16, ID: 1890314,CLS 350 ,31000.0,2012,White,Sedan,,Left,,Petrol,,,95000.0,Automatic,,No
20975,Nissan,2018-11-16, ID: 1890416,Tiida ,3400.0,2004,black,Hatchback,,Right,,Astragalus,1.5,,142000.0,Automatic,Wheel drive,No
20976,Hyundai,2018-11-16, ID: 1890382,Sonata ,7600.0,2012,White,Sedan,,Left,,Petrol,,,105000.0,Automatic,,No
20977,Mercedes-Benz,2018-11-16, ID: 1890170,CLK 240 ,5300.0,2002,black,Sedan,,Left,,Petrol,,,190000.0,Automatic,,No
20978,Hyundai,2018-11-16, ID: 1890168,Sonata ,10500.0,2013,black,Sedan,190.0,Left,4.0,Petrol,2.4,black,35000.0,Automatic,Front,No
20979,Mercedes-Benz,2018-11-16, ID: 1890153,S 550 ,30000.0,2010,White,Sedan,380.0,Left,,Petrol,5.5,,86000.0,Automatic,Wheel drive,No
20980,BMW,2018-11-16, ID: 1890442,525 ,12600.0,2006,White,Sedan,,Left,,Petrol,,,130000.0,Automatic,,No
20981,BMW,2018-11-16, ID: 1890447,735 ,9500.0,2004,White,Sedan,,Left,,Petrol,,,63000.0,Automatic,,No
20982,Hyundai,2018-11-16, ID: 1890335,Tucson ,12900.0,2012,White,Truck:,,Left,,Petrol,,,85000.0,Automatic,,No
20983,Nissan,2018-11-16, ID: 1890455,Versa ,5000.0,2008,Silver,Hatchback,,Left,,Astragalus,1.8,black,46900.0,Automatic,Front,No
20984,Nissan,2018-11-16, ID: 1889167,Skyline ,8300.0,2009,Grey,Sedan,,Right,,Petrol,,,120000.0,Automatic,,No
20985,Nissan,2018-11-16, ID: 1889168,Teana ,4300.0,2004,White,Sedan,,Right,,Astragalus,,,193000.0,Automatic,,No
20986,Niva,2018-11-16, ID: 1890582,2121 ,4200.0,2008,White,Truck:,,Left,,Astragalus,,,75000.0,Mechanical,,No
20987,Mercedes-Benz,2018-11-16, ID: 1890352,E 350 ,9000.0,2008,White,Sedan,,Left,,Petrol,,,106000.0,Automatic,,No
20988,Nissan,2018-11-16, ID: 1890372,Murano ,6400.0,2003,White,Truck:,245.0,Left,6.0,Petrol,3.5,Beige,125000.0,Automatic,Wheel drive,No
20989,Nissan,2018-11-16, ID: 1890324,X-Trail ,5100.0,2005,black,Truck:,,Left,,Petrol,,,83000.0,Automatic,,No
20990,Toyota,2018-11-16, ID: 1890454,Camry ,7500.0,2011,Grey,Sedan,,Left,,Petrol,,,90000.0,Automatic,,No
20991,Nissan,2018-11-16, ID: 1889439,Fuga ,4000.0,2005,White,Sedan,,Right,,Astragalus,,,160000.0,Automatic,,No
20992,Nissan,2018-11-16, ID: 1890361,Teana ,4100.0,2003,Grey,Sedan,173.0,Left,6.0,Astragalus,2.3,,170000.0,Automatic,Front,No
20993,BMW,2018-11-16, ID: 1890250,525 ,9000.0,2008,White,Sedan,,Left,,Petrol,,,130000.0,Automatic,,No
20994,Toyota,2018-11-16, ID: 1890246,Camry ,5750.0,2010,black,Sedan,,Left,,Petrol,,,187000.0,Automatic,,No
20995,Mercedes-Benz,2018-11-16, ID: 1890218,C 230 ,5700.0,2005,black,Sedan,,Left,,Petrol,,black,97000.0,Automatic,,No
20996,Toyota,2018-11-16, ID: 1890216,Ipsum ,5700.0,2004,Silver,Minivan / Minibus,,Right,4.0,Petrol,2.4,Beige,176000.0,Automatic,Front,No
20997,BMW,2018-11-16, ID: 1890203,323 ,7500.0,2006,black,Sedan,,Left,6.0,Petrol,2.3,Grey,114000.0,Automatic,Rear,No
20998,Mercedes-Benz,2018-11-16, ID: 1890189,E 280 ,10300.0,2007,Other color,Sedan,231.0,Left,6.0,Astragalus,,,121000.0,Automatic,Rear,No
20999,Toyota,2018-11-16, ID: 1890184,Rav 4 ,12300.0,2008,red,Universal,268.0,Left,,Astragalus,3.5,,170.0,Automatic,Wheel drive,No
21000,Toyota,2018-11-16, ID: 1890175,Camry ,6600.0,2011,Silver,Sedan,,Left,,Petrol,,,62440.0,Automatic,,No
21001,Mercedes-Benz,2018-11-16, ID: 1890480,CLA 200 ,18200.0,2013,White,Sedan,,Left,,Petrol,,,92000.0,Automatic,,No
21002,Toyota,2018-11-16, ID: 1890468,Alphard ,9000.0,2006,black,Minivan / Minibus,,Left,,Petrol,,,80000.0,Automatic,,No
21003,Nissan,2018-11-16, ID: 1890294,Altima ,6300.0,2011,Silver,Sedan,,Left,,Petrol,,,130000.0,Variator:,,No
21004,Toyota,2018-11-16, ID: 1890281,Camry ,13000.0,2014,White,Sedan,,Left,,Petrol,,,64000.0,Automatic,,No
21005,Mercedes-Benz,2018-11-16, ID: 1890146,E 350 ,14000.0,2010,White,Coupe,,Left,,Petrol,,,90000.0,Automatic,,No
21006,Toyota,2018-11-16, ID: 1889419,Camry ,8000.0,2011,White,Sedan,,Left,,Astragalus,,,111777.0,Automatic,,No
21007,BMW,2018-11-16, ID: 1889415,X5 ,8300.0,2004,Silver,Truck:,,Left,,Astragalus,,,160000.0,Automatic,,No
21008,Mercedes-Benz,2018-11-16, ID: 1889402,E 320 ,4400.0,2001,Silver,Sedan,221.0,Left,6.0,Astragalus,3.2,black,240000.0,Automatic,Rear,No
21009,Nissan,2018-11-16, ID: 1889393,Skyline ,3900.0,2004,White,Coupe,,Right,,Petrol,,,119986.0,Automatic,,No
21010,Nissan,2018-11-16, ID: 1889382,March ,2300.0,2002,cyan,Hatchback,,Right,,Petrol,,,94000.0,Automatic,,No
21011,Nissan,2018-11-16, ID: 1889380,X-Trail ,4500.0,2004,White,Universal,,Left,,Petrol,,,106000.0,Automatic,,No
21012,Toyota,2018-11-16, ID: 1889352,Corolla ,11900.0,2013,White,Sedan,,Left,,Petrol,,,97000.0,Automatic,,No
21013,BMW,2018-11-16, ID: 1889332,525 ,6500.0,2004,Silver,Sedan,,Left,,Petrol,,,150000.0,Automatic,,No
21014,Mercedes-Benz,2018-11-16, ID: 1889318,A 170 ,4500.0,2006,White,Universal,,Left,,Petrol,,,178000.0,Automatic,,No
21015,Toyota,2018-11-16, ID: 1890151,Corolla ,7000.0,2008,White,Sedan,132.0,Left,4.0,Astragalus,1.8,Beige,157000.0,Automatic,Front,No
21016,BMW,2018-11-16, ID: 1889733,530 ,6000.0,2004,Grey,Sedan,,Left,,Petrol,,,198.0,Automatic,,No
21017,Toyota,2018-11-16, ID: 1889312,Alphard ,8200.0,2006,White,Minivan / Minibus,,Left,,Petrol,,,110000.0,Automatic,,No
21018,Toyota,2018-11-16, ID: 1889214,Alphard ,6800.0,2005,black,Minivan / Minibus,,Left,,Petrol,,,107000.0,Automatic,,No
21019,Mercedes-Benz,2018-11-16, ID: 1889255,B 200 ,5900.0,2005,White,Hatchback,,Left,,Petrol,,,105400.0,Automatic,,No
21020,Mercedes-Benz,2018-11-16, ID: 1889789,350 ,10500.0,2008,White,Sedan,,Left,,Petrol,,,150000.0,Automatic,,No
21021,Mercedes-Benz,2018-11-16, ID: 1889209,CLK 320 ,6200.0,2004,Silver,Coupe,,Left,,Petrol,,,70000.0,Automatic,,No
21022,Mercedes-Benz,2018-11-16, ID: 1889208,S 550 ,14000.0,2006,White,Sedan,,Left,,Petrol,,,147000.0,Automatic,,No
21023,Nissan,2018-11-16, ID: 1889196,Tiida ,3500.0,2005,Silver,Hatchback,,Right,,Petrol,,,86000.0,Automatic,,No
21024,Nissan,2018-11-16, ID: 1889193,Altima ,4000.0,2003,Silver,Sedan,170.0,Left,4.0,Astragalus,2.5,,180000.0,Automatic,Front,No
21025,Nissan,2018-11-16, ID: 1890360,Teana ,4100.0,2003,Grey,Sedan,173.0,Left,6.0,Astragalus,2.3,,170000.0,Automatic,Front,No
21026,Nissan,2018-11-16, ID: 1889443,X-Trail ,4400.0,2006,black,Truck:,,Left,,Petrol,,,103000.0,Automatic,,No
21027,Nissan,2018-11-16, ID: 1889462,Skyline ,3800.0,2001,Silver,Sedan,,Right,,Astragalus,,,165000.0,Automatic,,No
21028,Toyota,2018-11-16, ID: 1889463,Corolla ,11500.0,2013,White,Coupe,178.0,Left,4.0,Petrol,2.5,black,48000.0,Automatic,Front,No
21029,Mercedes-Benz,2018-11-16, ID: 1890142,E 350 ,17500.0,2009,Silver,Sedan,,Left,,Petrol,,,98000.0,Automatic,,No
21030,Mercedes-Benz,2018-11-16, ID: 1890138,E 350 ,13400.0,2010,White,Sedan,,Left,,Petrol,,,17000.0,Automatic,,No
21031,Toyota,2018-11-16, ID: 1889219,Alphard ,5800.0,2003,White,Minivan / Minibus,,Left,,Petrol,,,144000.0,Automatic,,No
21032,Nissan,2018-11-16, ID: 1889308,Teana ,6500.0,2008,Blue,Sedan,,Right,,Petrol,,,83000.0,Automatic,,No
21033,Nissan,2018-11-16, ID: 1890105,Tiida ,3900.0,2005,black,Hatchback,,Left,4.0,Petrol,1.5,Other color,70000.0,Automatic,Front,No
21034,BMW,2018-11-16, ID: 1890101,525 ,9300.0,2007,Blue,Sedan,,Left,,Petrol,,,140000.0,Automatic,,No
21035,Nissan,2018-11-16, ID: 1890094,X-Trail ,5700.0,2005,black,Truck:,150.0,Left,6.0,Astragalus,2.0,Grey,105000.0,Automatic,Wheel drive,No
21036,Mercedes-Benz,2018-11-16, ID: 1890068,ML 350 ,13500.0,2006,Golden,Truck:,,Left,,Petrol,,,46000.0,Automatic,,No
21037,Mercedes-Benz,2018-11-16, ID: 1890059,S 500 ,17100.0,2007,black,Sedan,388.0,Right,,Petrol,5.0,black,110000.0,Automatic,,No
21038,Hyundai,2018-11-16, ID: 1890036,Santa Fe ,4300.0,2001,Aubergine,Universal,,Left,,Petrol,,,164000.0,Mechanical,,No
21039,BMW,2018-11-16, ID: 1889166,325 ,8000.0,2005,White,Sedan,,Left,,Petrol,,,140000.0,Automatic,,No
21040,Toyota,2018-11-16, ID: 1890012,Land Cruiser Prado ,14000.0,2006,White,Truck:,,Left,,Petrol,,,181424.0,Automatic,,No
21041,Toyota,2018-11-16, ID: 1889935,Camry ,10400.0,2012,black,Sedan,,Left,,Petrol,,,60000.0,Automatic,,No
21042,Nissan,2018-11-16, ID: 1889908,Teana ,4600.0,2006,Silver,Sedan,,Left,,Astragalus,,,133500.0,Automatic,,No
21043,Toyota,2018-11-16, ID: 1890267,Camry ,12800.0,2014,black,Sedan,,Left,,Petrol,,,73000.0,Automatic,,No
21044,Nissan,2018-11-16, ID: 1890117,Elgrand ,4900.0,2004,Silver,Minivan / Minibus,,Right,,Petrol,,,140000.0,Automatic,,No
21045,Mercedes-Benz,2018-11-16, ID: 1890316,C 230 ,6100.0,2007,Grey,Sedan,,Left,,Petrol,,,121900.0,Automatic,,No
21046,Toyota,2018-11-16, ID: 1889806,Camry ,23000.0,2014,Grey,Sedan,181.0,Left,,Petrol,2.5,black,70000.0,Automatic,Front,No
21047,Hyundai,2018-11-16, ID: 1889673,Sonata ,5800.0,2013,black,Sedan,,Left,,Petrol,,,75000.0,Automatic,,No
21048,Nissan,2018-11-16, ID: 1889653,Teana ,3750.0,2005,Blue,Sedan,,Left,,Petrol,,,95000.0,Automatic,,No
21049,Mercedes-Benz,2018-11-16, ID: 1889644,E 320 ,5200.0,2000,black,Sedan,,Left,,Petrol,3.2,black,228000.0,Automatic,,No
21050,Nissan,2018-11-16, ID: 1889577,Teana ,4000.0,2005,Silver,Sedan,,Left,,Petrol,,,88000.0,Automatic,,No
21051,Toyota,2018-11-16, ID: 1889503,Corolla ,8950.0,2012,Silver,Sedan,,Left,,Petrol,,,65500.0,Automatic,,No
21052,Nissan,2018-11-16, ID: 1890147,Tiida ,4500.0,2010,Silver,Hatchback,,Left,,Petrol,,,110000.0,Automatic,,No
21053,Hyundai,2018-11-16, ID: 1889165,Sonata ,12000.0,2015,black,Sedan,,Left,,Petrol,,,75000.0,Automatic,,No
21054,BMW,2018-11-16, ID: 1890523,X5 ,6500.0,2001,Silver,Truck:,,Left,,Petrol,,,200000.0,Automatic,,No
21055,Mercedes-Benz,2018-11-16, ID: 1889159,E 320 ,7700.0,2002,Silver,Sedan,,Left,,Petrol,,,77000.0,Automatic,,No
21056,Suzuki,2018-11-16, ID: 1889191,SX 4 ,5100.0,2011,Blue,Sedan,,Left,,Astragalus,,,55000.0,Automatic,,No
21057,Volkswagen,2018-11-16, ID: 1889262,Passat ,2500.0,2002,Grey,Sedan,170.0,Left,4.0,Astragalus,1.8,Grey,250000.0,Automatic,Front,No
21058,VAZ(Lada),2018-11-16, ID: 1889339,2107 ,2200.0,2012,White,Sedan,73.0,Left,4.0,Petrol,1.6,black,82000.0,Mechanical,Rear,No
21059,Porsche,2018-11-16, ID: 1889287,Cayenne ,12600.0,2009,black,Truck:,,Left,,Petrol,,,170000.0,Automatic,,No
21060,Volkswagen,2018-11-16, ID: 1889354,Passat ,16500.0,2017,Grey,Sedan,,Left,,Petrol,,,33000.0,Automatic,,No
21061,VAZ(Lada),2018-11-16, ID: 1889574,2112 ,1700.0,2006,black,Sedan,,Left,,Astragalus,,,190000.0,Mechanical,,No
21062,Volkswagen,2018-11-16, ID: 1889952,Touareg ,16000.0,2008,black,Truck:,280.0,Left,6.0,Petrol,3.6,black,106000.0,Automatic,,No
21063,Volkswagen,2018-11-16, ID: 1890298,Touareg ,21000.0,2012,Grey,Truck:,,Left,,Petrol,,,123000.0,Automatic,,No
21064,Volkswagen,2018-11-16, ID: 1890411,Jetta ,8000.0,2012,black,Sedan,,Left,,Petrol,,,70000.0,Automatic,,No
21065,VAZ(Lada),2018-11-16, ID: 1890431,Kalina ,1700.0,2008,Silver,Hatchback,89.0,Left,4.0,Astragalus,1.6,Grey,117000.0,Mechanical,Front,No
